8.636	111.510
8.653	109.891
8.670	108.139
8.687	106.266
8.704	104.283
8.721	102.203
8.738	100.042
8.755	97.812
8.772	95.530
8.789	93.209
8.806	90.866
8.823	88.516
8.840	86.174
8.857	83.857
8.874	81.580
8.891	79.357
8.908	77.203
8.925	75.133
8.942	73.161
8.959	71.299
8.976	69.560
8.993	67.955
9.010	66.495
9.027	65.190
9.044	64.048
9.061	63.077
9.078	62.282
9.095	61.671
9.112	61.245
9.129	61.008
9.146	60.962
9.163	61.107
9.180	61.442
9.197	61.964
9.214	62.670
9.231	63.555
9.248	64.614
9.265	65.839
9.282	67.222
9.299	68.753
9.316	70.423
9.333	72.221
9.350	74.134
9.367	76.150
9.384	78.255
9.401	80.435
9.418	82.676
9.435	84.962
9.452	87.280
9.469	89.612
9.486	91.945
9.503	94.261
9.520	96.547
9.537	98.786
9.554	100.964
9.571	103.067
9.588	105.080
9.605	106.990
9.622	108.785
9.639	110.452
9.656	111.981
9.673	113.362
9.690	114.585
9.707	115.642
9.724	116.526
9.741	117.232
9.758	117.755
9.775	118.092
9.792	118.240
9.809	118.198
9.826	117.967
9.843	117.548
9.860	116.945
9.877	116.161
9.894	115.201
9.911	114.072
9.928	112.782
9.945	111.339
9.962	109.753
9.979	108.034
9.996	106.194
10.013	104.245
10.030	102.200
10.047	100.073
10.064	97.878
10.081	95.629
10.098	93.341
10.115	91.031
10.132	88.712
10.149	86.400
10.166	84.111
10.183	81.860
10.200	79.662
10.217	77.531
10.234	75.482
10.251	73.527
10.268	71.681
10.285	69.955
10.302	68.361
10.319	66.909
10.336	65.609
10.353	64.469
10.370	63.497
10.387	62.700
10.404	62.082
10.421	61.648
10.438	61.400
10.455	61.340
10.472	61.468
10.489	61.784
10.506	62.285
10.523	62.967
10.540	63.827
10.557	64.859
10.574	66.055
10.591	67.408
10.608	68.908
10.625	70.546
10.642	72.310
10.659	74.189
10.676	76.171
10.693	78.242
10.710	80.388
10.727	82.595
10.744	84.848
10.761	87.133
10.778	89.434
10.795	91.736
10.812	94.024
10.829	96.282
10.846	98.496
10.863	100.651
10.880	102.732
10.897	104.726
10.914	106.619
10.931	108.399
10.948	110.055
10.965	111.574
10.982	112.948
10.999	114.167
11.016	115.223
11.033	116.110
11.050	116.820
11.067	117.350
11.084	117.697
11.101	117.857
11.118	117.831
11.135	117.617
11.152	117.218
11.169	116.637
11.186	115.877
11.203	114.943
11.220	113.842
11.237	112.581
11.254	111.168
11.271	109.614
11.288	107.928
11.305	106.121
11.322	104.206
11.339	102.195
11.356	100.102
11.373	97.940
11.390	95.725
11.407	93.470
11.424	91.191
11.441	88.902
11.458	86.620
11.475	84.359
11.492	82.135
11.509	79.961
11.526	77.853
11.543	75.824
11.560	73.888
11.577	72.057
11.594	70.345
11.611	68.761
11.628	67.317
11.645	66.022
11.662	64.885
11.679	63.913
11.696	63.112
11.713	62.488
11.730	62.046
11.747	61.787
11.764	61.713
11.781	61.825
11.798	62.122
11.815	62.602
11.832	63.262
11.849	64.098
11.866	65.103
11.883	66.271
11.900	67.594
11.917	69.063
11.934	70.669
11.951	72.401
11.968	74.247
11.985	76.195
12.002	78.232
12.019	80.344
12.036	82.518
12.053	84.738
12.070	86.991
12.087	89.261
12.104	91.533
12.121	93.792
12.138	96.023
12.155	98.212
12.172	100.343
12.189	102.402
12.206	104.377
12.223	106.253
12.240	108.019
12.257	109.663
12.274	111.173
12.291	112.540
12.308	113.755
12.325	114.810
12.342	115.698
12.359	116.413
12.376	116.950
12.393	117.306
12.410	117.479
12.427	117.467
12.444	117.270
12.461	116.891
12.478	116.331
12.495	115.595
12.512	114.686
12.529	113.613
12.546	112.380
12.563	110.998
12.580	109.474
12.597	107.820
12.614	106.046
12.631	104.164
12.648	102.187
12.665	100.127
12.682	97.999
12.699	95.816
12.716	93.594
12.733	91.346
12.750	89.089
12.767	86.836
12.784	84.602
12.801	82.404
12.818	80.255
12.835	78.169
12.852	76.160
12.869	74.242
12.886	72.427
12.903	70.728
12.920	69.155
12.937	67.719
12.954	66.429
12.971	65.295
12.988	64.323
13.005	63.519
13.022	62.890
13.039	62.439
13.056	62.169
13.073	62.082
13.090	62.179
13.107	62.458
13.124	62.918
13.141	63.555
13.158	64.366
13.175	65.345
13.192	66.486
13.209	67.780
13.226	69.219
13.243	70.793
13.260	72.493
13.277	74.306
13.294	76.221
13.311	78.224
13.328	80.303
13.345	82.444
13.362	84.632
13.379	86.853
13.396	89.092
13.413	91.335
13.430	93.566
13.447	95.770
13.464	97.933
13.481	100.041
13.498	102.079
13.515	104.035
13.532	105.894
13.549	107.645
13.566	109.277
13.583	110.778
13.600	112.138
13.617	113.349
13.634	114.403
13.651	115.292
13.668	116.011
13.685	116.555
13.702	116.920
13.719	117.104
13.736	117.107
13.753	116.927
13.770	116.567
13.787	116.028
13.804	115.314
13.821	114.431
13.838	113.384
13.855	112.180
13.872	110.827
13.889	109.334
13.906	107.711
13.923	105.970
13.940	104.120
13.957	102.176
13.974	100.150
13.991	98.054
14.008	95.904
14.025	93.714
14.042	91.497
14.059	89.270
14.076	87.046
14.093	84.840
14.110	82.668
14.127	80.542
14.144	78.479
14.161	76.490
14.178	74.590
14.195	72.791
14.212	71.105
14.229	69.543
14.246	68.115
14.263	66.831
14.280	65.699
14.297	64.727
14.314	63.921
14.331	63.287
14.348	62.828
14.365	62.548
14.382	62.448
14.399	62.529
14.416	62.791
14.433	63.231
14.450	63.846
14.467	64.634
14.484	65.587
14.501	66.700
14.518	67.965
14.535	69.374
14.552	70.918
14.569	72.586
14.586	74.367
14.603	76.249
14.620	78.220
14.637	80.266
14.654	82.374
14.671	84.530
14.688	86.720
14.705	88.928
14.722	91.141
14.739	93.344
14.756	95.522
14.773	97.660
14.790	99.744
14.807	101.762
14.824	103.698
14.841	105.541
14.858	107.277
14.875	108.897
14.892	110.389
14.909	111.742
14.926	112.949
14.943	114.001
14.960	114.891
14.977	115.613
14.994	116.164
15.011	116.538
15.028	116.734
15.045	116.750
15.062	116.587
15.079	116.245
15.096	115.727
15.113	115.036
15.130	114.177
15.147	113.156
15.164	111.980
15.181	110.656
15.198	109.193
15.215	107.602
15.232	105.892
15.249	104.075
15.266	102.163
15.283	100.169
15.300	98.107
15.317	95.989
15.334	93.830
15.351	91.644
15.368	89.446
15.385	87.251
15.402	85.073
15.419	82.926
15.436	80.825
15.453	78.783
15.470	76.815
15.487	74.933
15.504	73.149
15.521	71.476
15.538	69.925
15.555	68.505
15.572	67.227
15.589	66.098
15.606	65.127
15.623	64.318
15.640	63.679
15.657	63.213
15.674	62.922
15.691	62.810
15.708	62.876
15.725	63.120
15.742	63.541
15.759	64.135
15.776	64.899
15.793	65.827
15.810	66.913
15.827	68.151
15.844	69.530
15.861	71.044
15.878	72.680
15.895	74.429
15.912	76.279
15.929	78.217
15.946	80.231
15.963	82.307
15.980	84.432
15.997	86.590
16.014	88.769
16.031	90.953
16.048	93.127
16.065	95.279
16.082	97.392
16.099	99.454
16.116	101.450
16.133	103.367
16.150	105.193
16.167	106.916
16.184	108.523
16.201	110.005
16.218	111.351
16.235	112.554
16.252	113.604
16.269	114.495
16.286	115.221
16.303	115.777
16.320	116.160
16.337	116.367
16.354	116.397
16.371	116.250
16.388	115.926
16.405	115.428
16.422	114.760
16.439	113.925
16.456	112.930
16.473	111.781
16.490	110.485
16.507	109.052
16.524	107.491
16.541	105.813
16.558	104.028
16.575	102.148
16.592	100.186
16.609	98.156
16.626	96.070
16.643	93.942
16.660	91.787
16.677	89.618
16.694	87.451
16.711	85.300
16.728	83.179
16.745	81.101
16.762	79.082
16.779	77.133
16.796	75.269
16.813	73.501
16.830	71.842
16.847	70.301
16.864	68.890
16.881	67.617
16.898	66.492
16.915	65.521
16.932	64.710
16.949	64.067
16.966	63.593
16.983	63.293
17.000	63.168
17.017	63.220
17.034	63.447
17.051	63.849
17.068	64.422
17.085	65.163
17.102	66.066
17.119	67.126
17.136	68.336
17.153	69.687
17.170	71.170
17.187	72.776
17.204	74.494
17.221	76.312
17.238	78.218
17.255	80.200
17.272	82.244
17.289	84.337
17.306	86.465
17.323	88.613
17.340	90.769
17.357	92.916
17.374	95.041
17.391	97.130
17.408	99.168
17.425	101.144
17.442	103.042
17.459	104.851
17.476	106.559
17.493	108.155
17.510	109.627
17.527	110.967
17.544	112.164
17.561	113.212
17.578	114.104
17.595	114.833
17.612	115.395
17.629	115.787
17.646	116.004
17.663	116.048
17.680	115.916
17.697	115.610
17.714	115.132
17.731	114.485
17.748	113.674
17.765	112.704
17.782	111.582
17.799	110.314
17.816	108.911
17.833	107.380
17.850	105.732
17.867	103.978
17.884	102.130
17.901	100.201
17.918	98.202
17.935	96.147
17.952	94.050
17.969	91.925
17.986	89.786
18.003	87.647
18.020	85.523
18.037	83.426
18.054	81.373
18.071	79.375
18.088	77.446
18.105	75.600
18.122	73.848
18.139	72.201
18.156	70.672
18.173	69.269
18.190	68.002
18.207	66.880
18.224	65.910
18.241	65.098
18.258	64.449
18.275	63.969
18.292	63.659
18.309	63.523
18.326	63.560
18.343	63.771
18.360	64.154
18.377	64.707
18.394	65.425
18.411	66.304
18.428	67.338
18.445	68.521
18.462	69.843
18.479	71.297
18.496	72.873
18.513	74.559
18.530	76.346
18.547	78.221
18.564	80.171
18.581	82.184
18.598	84.246
18.615	86.343
18.632	88.463
18.649	90.589
18.666	92.709
18.683	94.808
18.700	96.873
18.717	98.889
18.734	100.843
18.751	102.723
18.768	104.515
18.785	106.209
18.802	107.792
18.819	109.255
18.836	110.587
18.853	111.780
18.870	112.826
18.887	113.718
18.904	114.450
18.921	115.018
18.938	115.417
18.955	115.646
18.972	115.702
18.989	115.585
19.006	115.296
19.023	114.838
19.040	114.212
19.057	113.425
19.074	112.480
19.091	111.383
19.108	110.144
19.125	108.769
19.142	107.267
19.159	105.650
19.176	103.927
19.193	102.111
19.210	100.212
19.227	98.245
19.244	96.221
19.261	94.154
19.278	92.059
19.295	89.949
19.312	87.838
19.329	85.740
19.346	83.669
19.363	81.639
19.380	79.663
19.397	77.754
19.414	75.925
19.431	74.188
19.448	72.555
19.465	71.036
19.482	69.642
19.499	68.381
19.516	67.263
19.533	66.293
19.550	65.480
19.567	64.827
19.584	64.340
19.601	64.022
19.618	63.874
19.635	63.897
19.652	64.092
19.669	64.457
19.686	64.989
19.703	65.685
19.720	66.541
19.737	67.550
19.754	68.705
19.771	70.000
19.788	71.425
19.805	72.970
19.822	74.627
19.839	76.382
19.856	78.226
19.873	80.145
19.890	82.127
19.907	84.158
19.924	86.226
19.941	88.316
19.958	90.414
19.975	92.507
19.992	94.580
20.009	96.621
20.026	98.614
20.043	100.548
20.060	102.409
20.077	104.185
20.094	105.864
20.111	107.435
20.128	108.888
20.145	110.213
20.162	111.401
20.179	112.445
20.196	113.337
20.213	114.072
20.230	114.645
20.247	115.052
20.264	115.291
20.281	115.359
20.298	115.257
20.315	114.986
20.332	114.546
20.349	113.942
20.366	113.177
20.383	112.256
20.400	111.186
20.417	109.973
20.434	108.626
20.451	107.154
20.468	105.567
20.485	103.875
20.502	102.089
20.519	100.221
20.536	98.284
20.553	96.291
20.570	94.255
20.587	92.189
20.604	90.108
20.621	88.024
20.638	85.953
20.655	83.906
20.672	81.899
20.689	79.945
20.706	78.056
20.723	76.244
20.740	74.523
20.757	72.903
20.774	71.396
20.791	70.010
20.808	68.755
20.825	67.640
20.842	66.672
20.859	65.857
20.876	65.201
20.893	64.707
20.910	64.380
20.927	64.221
20.944	64.231
20.961	64.410
20.978	64.757
20.995	65.270
21.012	65.944
21.029	66.776
21.046	67.760
21.063	68.889
21.080	70.156
21.097	71.553
21.114	73.069
21.131	74.695
21.148	76.421
21.165	78.234
21.182	80.122
21.199	82.073
21.216	84.074
21.233	86.112
21.250	88.173
21.267	90.244
21.284	92.310
21.301	94.358
21.318	96.374
21.335	98.345
21.352	100.259
21.369	102.101
21.386	103.860
21.403	105.525
21.420	107.084
21.437	108.527
21.454	109.845
21.471	111.028
21.488	112.069
21.505	112.961
21.522	113.699
21.539	114.277
21.556	114.691
21.573	114.940
21.590	115.020
21.607	114.933
21.624	114.678
21.641	114.257
21.658	113.673
21.675	112.930
21.692	112.033
21.709	110.988
21.726	109.803
21.743	108.484
21.760	107.040
21.777	105.482
21.794	103.820
21.811	102.065
21.828	100.228
21.845	98.322
21.862	96.359
21.879	94.352
21.896	92.316
21.913	90.262
21.930	88.206
21.947	86.160
21.964	84.139
21.981	82.155
21.998	80.222
22.015	78.352
22.032	76.558
22.049	74.853
22.066	73.246
22.083	71.749
22.100	70.372
22.117	69.124
22.134	68.013
22.151	67.046
22.168	66.230
22.185	65.570
22.202	65.070
22.219	64.734
22.236	64.564
22.253	64.561
22.270	64.725
22.287	65.055
22.304	65.548
22.321	66.201
22.338	67.010
22.355	67.970
22.372	69.073
22.389	70.313
22.406	71.681
22.423	73.169
22.440	74.766
22.457	76.461
22.474	78.243
22.491	80.101
22.508	82.023
22.525	83.994
22.542	86.002
22.559	88.035
22.576	90.078
22.593	92.117
22.610	94.140
22.627	96.132
22.644	98.082
22.661	99.974
22.678	101.798
22.695	103.541
22.712	105.191
22.729	106.738
22.746	108.171
22.763	109.481
22.780	110.660
22.797	111.698
22.814	112.590
22.831	113.330
22.848	113.913
22.865	114.334
22.882	114.592
22.899	114.685
22.916	114.611
22.933	114.372
22.950	113.970
22.967	113.406
22.984	112.685
23.001	111.812
23.018	110.792
23.035	109.632
23.052	108.341
23.069	106.926
23.086	105.397
23.103	103.764
23.120	102.039
23.137	100.232
23.154	98.356
23.171	96.423
23.188	94.446
23.205	92.438
23.222	90.413
23.239	88.383
23.256	86.363
23.273	84.366
23.290	82.405
23.307	80.493
23.324	78.643
23.341	76.867
23.358	75.177
23.375	73.583
23.392	72.098
23.409	70.729
23.426	69.487
23.443	68.380
23.460	67.415
23.477	66.598
23.494	65.934
23.511	65.429
23.528	65.085
23.545	64.904
23.562	64.888
23.579	65.037
23.596	65.350
23.613	65.824
23.630	66.456
23.647	67.243
23.664	68.179
23.681	69.257
23.698	70.470
23.715	71.811
23.732	73.270
23.749	74.837
23.766	76.503
23.783	78.255
23.800	80.084
23.817	81.975
23.834	83.917
23.851	85.896
23.868	87.900
23.885	89.916
23.902	91.929
23.919	93.927
23.936	95.896
23.953	97.823
23.970	99.695
23.987	101.501
24.004	103.227
24.021	104.863
24.038	106.398
24.055	107.821
24.072	109.124
24.089	110.297
24.106	111.332
24.123	112.224
24.140	112.966
24.157	113.553
24.174	113.982
24.191	114.249
24.208	114.353
24.225	114.293
24.242	114.070
24.259	113.685
24.276	113.141
24.293	112.441
24.310	111.591
24.327	110.596
24.344	109.462
24.361	108.197
24.378	106.810
24.395	105.310
24.412	103.707
24.429	102.011
24.446	100.234
24.463	98.387
24.480	96.484
24.497	94.536
24.514	92.557
24.531	90.559
24.548	88.556
24.565	86.562
24.582	84.589
24.599	82.651
24.616	80.760
24.633	78.929
24.650	77.170
24.667	75.495
24.684	73.915
24.701	72.441
24.718	71.081
24.735	69.845
24.752	68.742
24.769	67.778
24.786	66.961
24.803	66.294
24.820	65.783
24.837	65.431
24.854	65.240
24.871	65.212
24.888	65.346
24.905	65.642
24.922	66.098
24.939	66.710
24.956	67.475
24.973	68.387
24.990	69.440
25.007	70.627
25.024	71.940
25.041	73.371
25.058	74.910
25.075	76.546
25.092	78.270
25.109	80.068
25.126	81.930
25.143	83.843
25.160	85.794
25.177	87.770
25.194	89.758
25.211	91.745
25.228	93.718
25.245	95.664
25.262	97.569
25.279	99.422
25.296	101.209
25.313	102.919
25.330	104.540
25.347	106.063
25.364	107.476
25.381	108.771
25.398	109.939
25.415	110.972
25.432	111.863
25.449	112.607
25.466	113.198
25.483	113.633
25.500	113.909
25.517	114.024
25.534	113.978
25.551	113.770
25.568	113.403
25.585	112.878
25.602	112.199
25.619	111.372
25.636	110.401
25.653	109.292
25.670	108.054
25.687	106.694
25.704	105.222
25.721	103.648
25.738	101.981
25.755	100.233
25.772	98.416
25.789	96.542
25.806	94.623
25.823	92.671
25.840	90.701
25.857	88.725
25.874	86.756
25.891	84.807
25.908	82.891
25.925	81.021
25.942	79.210
25.959	77.468
25.976	75.809
25.993	74.242
26.010	72.778
26.027	71.427
26.044	70.198
26.061	69.099
26.078	68.137
26.095	67.319
26.112	66.650
26.129	66.133
26.146	65.774
26.163	65.573
26.180	65.533
26.197	65.653
26.214	65.932
26.231	66.370
26.248	66.962
26.265	67.705
26.282	68.594
26.299	69.622
26.316	70.784
26.333	72.070
26.350	73.474
26.367	74.984
26.384	76.592
26.401	78.286
26.418	80.055
26.435	81.888
26.452	83.772
26.469	85.695
26.486	87.643
26.503	89.605
26.520	91.566
26.537	93.515
26.554	95.437
26.571	97.321
26.588	99.153
26.605	100.922
26.622	102.615
26.639	104.223
26.656	105.733
26.673	107.137
26.690	108.424
26.707	109.586
26.724	110.616
26.741	111.506
26.758	112.252
26.775	112.847
26.792	113.288
26.809	113.573
26.826	113.699
26.843	113.666
26.860	113.473
26.877	113.123
26.894	112.617
26.911	111.959
26.928	111.154
26.945	110.206
26.962	109.122
26.979	107.910
26.996	106.578
27.013	105.133
27.030	103.587
27.047	101.949
27.064	100.230
27.081	98.442
27.098	96.597
27.115	94.706
27.132	92.783
27.149	90.839
27.166	88.889
27.183	86.945
27.200	85.020
27.217	83.127
27.234	81.278
27.251	79.485
27.268	77.761
27.285	76.117
27.302	74.563
27.319	73.111
27.336	71.769
27.353	70.546
27.370	69.452
27.387	68.492
27.404	67.673
27.421	67.001
27.438	66.479
27.455	66.112
27.472	65.902
27.489	65.850
27.506	65.956
27.523	66.220
27.540	66.640
27.557	67.212
27.574	67.934
27.591	68.800
27.608	69.804
27.625	70.940
27.642	72.201
27.659	73.577
27.676	75.059
27.693	76.639
27.710	78.304
27.727	80.045
27.744	81.849
27.761	83.704
27.778	85.599
27.795	87.520
27.812	89.455
27.829	91.391
27.846	93.315
27.863	95.215
27.880	97.077
27.897	98.889
27.914	100.640
27.931	102.317
27.948	103.911
27.965	105.409
27.982	106.802
27.999	108.081
28.016	109.238
28.033	110.265
28.050	111.154
28.067	111.901
28.084	112.500
28.101	112.948
28.118	113.241
28.135	113.377
28.152	113.357
28.169	113.179
28.186	112.845
28.203	112.358
28.220	111.720
28.237	110.936
28.254	110.012
28.271	108.953
28.288	107.767
28.305	106.460
28.322	105.044
28.339	103.525
28.356	101.916
28.373	100.225
28.390	98.466
28.407	96.649
28.424	94.786
28.441	92.890
28.458	90.974
28.475	89.050
28.492	87.130
28.509	85.229
28.526	83.358
28.543	81.529
28.560	79.755
28.577	78.049
28.594	76.419
28.611	74.879
28.628	73.438
28.645	72.105
28.662	70.889
28.679	69.799
28.696	68.841
28.713	68.022
28.730	67.347
28.747	66.821
28.764	66.447
28.781	66.228
28.798	66.164
28.815	66.257
28.832	66.505
28.849	66.907
28.866	67.460
28.883	68.161
28.900	69.005
28.917	69.986
28.934	71.097
28.951	72.331
28.968	73.681
28.985	75.136
29.002	76.687
29.019	78.324
29.036	80.037
29.053	81.812
29.070	83.640
29.087	85.507
29.104	87.401
29.121	89.310
29.138	91.221
29.155	93.121
29.172	94.997
29.189	96.838
29.206	98.630
29.223	100.363
29.240	102.024
29.257	103.603
29.274	105.089
29.291	106.473
29.308	107.744
29.325	108.895
29.342	109.918
29.359	110.807
29.376	111.555
29.393	112.158
29.410	112.611
29.427	112.912
29.444	113.059
29.461	113.050
29.478	112.887
29.495	112.570
29.512	112.100
29.529	111.483
29.546	110.720
29.563	109.819
29.580	108.784
29.597	107.623
29.614	106.343
29.631	104.953
29.648	103.462
29.665	101.880
29.682	100.218
29.699	98.487
29.716	96.698
29.733	94.863
